Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Gson, 2, 75%, Fastazi-P, 0.7454545454545458, 82.0, 0.8597560975609754, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 75%, Random, 0.7454545454545458, 82.0, 0.3634146341463414, 0.47454545454545444, NA, NA, 6, 0, 24
Gson, 2, 80%, Ekstazi+random, 0.8000000000000004, 88.0, 0.36496212121212124, 0.4453030303030303, NA, NA, 7, 0, 23
Gson, 2, 80%, FAST-pw, 0.8000000000000004, 88.0, 0.8693181818181823, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 80%, Fastazi-S, 0.8000000000000004, 88.0, 0.8693181818181823, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 80%, Fastazi-P, 0.8000000000000004, 88.0, 0.8693181818181823, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 80%, Random, 0.8000000000000004, 88.0, 0.3933712121212121, 0.48136363636363627, NA, NA, 5, 0, 25
Gson, 2, 90%, Ekstazi+random, 0.8999999999999996, 99.0, 0.418013468013468, 0.4662121212121211, NA, NA, 3, 0, 27
Gson, 2, 90%, FAST-pw, 0.8999999999999996, 99.0, 0.883838383838384, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 90%, Fastazi-S, 0.8999999999999996, 99.0, 0.883838383838384, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 90%, Fastazi-P, 0.8999999999999996, 99.0, 0.883838383838384, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 90%, Random, 0.8999999999999996, 99.0, 0.446969696969697, 0.49893939393939396, NA, NA, 1, 0, 29
Gson, 2, 100%, Ekstazi+random, 1.0, 110.0, 0.47151515151515144, 0.47151515151515144, 58.63333333333333, 0.5330303030303031, 0, 1, 30
Gson, 2, 100%, FAST-pw, 1.0, 110.0, 0.8954545454545448, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 100%, Fastazi-S, 1.0, 110.0, 0.8954545454545448, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 100%, Fastazi-P, 1.0, 110.0, 0.8954545454545448, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 100%, Random, 1.0, 110.0, 0.5009090909090909, 0.5009090909090909, 55.4, 0.5036363636363637, 0, 1, 30
Gson, 3, 10%, Ekstazi+random, 0.10000000000000005, 11.0, 0.031818181818181815, 0.03318181818181818, NA, NA, 29, 0, 1
Gson, 3, 10%, FAST-pw, 0.10000000000000005, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 3, 10%, Fastazi-S, 0.10000000000000005, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 3, 10%, Fastazi-P, 0.10000000000000005, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 3, 10%, Random, 0.10000000000000005, 11.0, 0.05909090909090908, 0.15590909090909089, NA, NA, 25, 0, 5
Gson, 3, 20%, Ekstazi+random, 0.2000000000000001, 22.0, 0.062121212121212126, 0.17242424242424242, NA, NA, 24, 0, 6
Gson, 3, 20%, FAST-pw, 0.2000000000000001, 22.0, 0.20454545454545442, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 20%, Fastazi-S, 0.2000000000000001, 22.0, 0.20454545454545442, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 20%, Fastazi-P, 0.2000000000000001, 22.0, 0.20454545454545442, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 20%, Random, 0.2000000000000001, 22.0, 0.1628787878787879, 0.3259090909090909, NA, NA, 19, 0, 11
Gson, 3, 25%, Ekstazi+random, 0.24545454545454534, 27.0, 0.08827160493827162, 0.19772727272727272, NA, NA, 23, 0, 7
Gson, 3, 25%, FAST-pw, 0.24545454545454534, 27.0, 0.3518518518518518, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 25%, Fastazi-S, 0.24545454545454534, 27.0, 0.3518518518518518, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 25%, Fastazi-P, 0.24545454545454534, 27.0, 0.3518518518518518, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 25%, Random, 0.24545454545454534, 27.0, 0.20555555555555555, 0.3774242424242424, NA, NA, 17, 0, 13
Gson, 3, 30%, Ekstazi+random, 0.3, 33.0, 0.12525252525252525, 0.2709090909090909, NA, NA, 20, 0, 10
Gson, 3, 30%, FAST-pw, 0.3, 33.0, 0.46969696969696945, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 30%, Fastazi-S, 0.3, 33.0, 0.46969696969696945, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 30%, Fastazi-P, 0.3, 33.0, 0.46969696969696945, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 30%, Random, 0.3, 33.0, 0.2474747474747475, 0.40090909090909094, NA, NA, 16, 0, 14
Gson, 3, 40%, Ekstazi+random, 0.4000000000000002, 44.0, 0.19545454545454544, 0.3581818181818182, NA, NA, 16, 0, 14
Gson, 3, 40%, FAST-pw, 0.4000000000000002, 44.0, 0.602272727272727, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 40%, Fastazi-S, 0.4000000000000002, 44.0, 0.602272727272727, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 40%, Fastazi-P, 0.4000000000000002, 44.0, 0.602272727272727, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 40%, Random, 0.4000000000000002, 44.0, 0.3257575757575758, 0.5303030303030303, NA, NA, 10, 0, 20
Gson, 3, 50%, Ekstazi+random, 0.5, 55.0, 0.25575757575757574, 0.39454545454545453, NA, NA, 14, 0, 16
Gson, 3, 50%, FAST-pw, 0.5, 55.0, 0.6818181818181821, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 50%, Fastazi-S, 0.5, 55.0, 0.6818181818181821, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 50%, Fastazi-P, 0.5, 55.0, 0.6818181818181821, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 50%, Random, 0.5, 55.0, 0.39393939393939387, 0.5303030303030303, NA, NA, 10, 0, 20
Gson, 3, 60%, Ekstazi+random, 0.6, 66.0, 0.31717171717171716, 0.45696969696969697, NA, NA, 10, 0, 20
Gson, 3, 60%, FAST-pw, 0.6, 66.0, 0.7348484848484845, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 60%, Fastazi-S, 0.6, 66.0, 0.7348484848484845, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 60%, Fastazi-P, 0.6, 66.0, 0.7348484848484845, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 60%, Random, 0.6, 66.0, 0.44015151515151524, 0.5440909090909091, NA, NA, 9, 0, 21
Gson, 3, 70%, Ekstazi+random, 0.6999999999999996, 77.0, 0.3670995670995671, 0.45696969696969697, NA, NA, 10, 0, 20
Gson, 3, 70%, FAST-pw, 0.6999999999999996, 77.0, 0.772727272727273, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 70%, Fastazi-S, 0.6999999999999996, 77.0, 0.772727272727273, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 70%, Fastazi-P, 0.6999999999999996, 77.0, 0.772727272727273, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 70%, Random, 0.6999999999999996, 77.0, 0.4906926406926407, 0.5934848484848484, NA, NA, 5, 0, 25
Gson, 3, 75%, Ekstazi+random, 0.7454545454545458, 82.0, 0.38536585365853665, 0.45696969696969697, NA, NA, 10, 0, 20
Gson, 3, 75%, FAST-pw, 0.7454545454545458, 82.0, 0.7865853658536583, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 75%, Fastazi-S, 0.7454545454545458, 82.0, 0.7865853658536583, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 75%, Fastazi-P, 0.7454545454545458, 82.0, 0.7865853658536583, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 75%, Random, 0.7454545454545458, 82.0, 0.515040650406504, 0.6215151515151515, NA, NA, 2, 0, 28
Gson, 3, 80%, Ekstazi+random, 0.8000000000000004, 88.0, 0.4047348484848486, 0.4637878787878788, NA, NA, 9, 0, 21
Gson, 3, 80%, FAST-pw, 0.8000000000000004, 88.0, 0.8011363636363634, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 80%, Fastazi-S, 0.8000000000000004, 88.0, 0.8011363636363634, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 80%, Fastazi-P, 0.8000000000000004, 88.0, 0.8011363636363634, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 80%, Random, 0.8000000000000004, 88.0, 0.5435606060606061, 0.6215151515151515, NA, NA, 2, 0, 28
Gson, 3, 90%, Ekstazi+random, 0.8999999999999996, 99.0, 0.4432659932659932, 0.4822727272727273, NA, NA, 5, 0, 25
Gson, 3, 90%, FAST-pw, 0.8999999999999996, 99.0, 0.8232323232323229, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 90%, Fastazi-S, 0.8999999999999996, 99.0, 0.8232323232323229, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 90%, Fastazi-P, 0.8999999999999996, 99.0, 0.8232323232323229, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 90%, Random, 0.8999999999999996, 99.0, 0.588047138047138, 0.6259090909090909, NA, NA, 1, 0, 29
Gson, 3, 100%, Ekstazi+random, 1.0, 110.0, 0.4915151515151515, 0.4915151515151515, 56.43333333333333, 0.5130303030303031, 0, 1, 30
Gson, 3, 100%, FAST-pw, 1.0, 110.0, 0.8409090909090909, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 100%, Fastazi-S, 1.0, 110.0, 0.8409090909090909, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 100%, Fastazi-P, 1.0, 110.0, 0.8409090909090909, 0.8409090909090909, 18.0, 0.16363636363636366, 0, 1, 30
Gson, 3, 100%, Random, 1.0, 110.0, 0.6284848484848485, 0.6284848484848485, 41.36666666666667, 0.37606060606060615, 0, 1, 30
Gson, 4, 10%, Ekstazi+random, 0.09734513274336279, 11.0, 0.06363636363636364, 0.12654867256637167, NA, NA, 26, 0, 4
Gson, 4, 10%, FAST-pw, 0.09734513274336279, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 10%, Fastazi-S, 0.09734513274336279, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 10%, Fastazi-P, 0.09734513274336279, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 10%, Random, 0.09734513274336279, 11.0, 0.03181818181818182, 0.09336283185840707, NA, NA, 27, 0, 3
Gson, 4, 20%, Ekstazi+random, 0.19469026548672558, 22.0, 0.09848484848484848, 0.12654867256637167, NA, NA, 26, 0, 4
Gson, 4, 20%, FAST-pw, 0.19469026548672558, 22.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 20%, Fastazi-S, 0.19469026548672558, 22.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 20%, Fastazi-P, 0.19469026548672558, 22.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 20%, Random, 0.19469026548672558, 22.0, 0.0909090909090909, 0.17876106194690264, NA, NA, 24, 0, 6
Gson, 4, 25%, Ekstazi+random, 0.23893805309734523, 27.0, 0.10925925925925925, 0.1529498525073746, NA, NA, 25, 0, 5
Gson, 4, 25%, FAST-pw, 0.23893805309734523, 27.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 25%, Fastazi-S, 0.23893805309734523, 27.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 25%, Fastazi-P, 0.23893805309734523, 27.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 4, 25%, Random, 0.23893805309734523, 27.0, 0.11851851851851851, 0.2820058997050147, NA, NA, 20, 0, 10
Gson, 4, 30%, Ekstazi+random, 0.2920353982300884, 33.0, 0.1292929292929293, 0.22654867256637168, NA, NA, 22, 0, 8
Gson, 4, 30%, FAST-pw, 0.2920353982300884, 33.0, 0.0, 0.0, NA, NA, 30, 0, 0
