Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Cli, 13, 70%, Ekstazi+random, 0.6999999999999996, 49.0, 0.4636054421768708, 0.5745238095238095, NA, NA, 5, 0, 25
Cli, 13, 70%, FAST-pw, 0.6999999999999996, 49.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 70%, Fastazi-S, 0.6999999999999996, 49.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 70%, Fastazi-P, 0.6999999999999996, 49.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 70%, Random, 0.6999999999999996, 49.0, 0.27721088435374147, 0.384047619047619, NA, NA, 11, 0, 19
Cli, 13, 75%, Ekstazi+random, 0.7428571428571434, 52.0, 0.4849358974358973, 0.5745238095238095, NA, NA, 5, 0, 25
Cli, 13, 75%, FAST-pw, 0.7428571428571434, 52.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 75%, Fastazi-S, 0.7428571428571434, 52.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 75%, Fastazi-P, 0.7428571428571434, 52.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 75%, Random, 0.7428571428571434, 52.0, 0.29967948717948717, 0.4026190476190476, NA, NA, 9, 0, 21
Cli, 13, 80%, Ekstazi+random, 0.8000000000000004, 56.0, 0.5110119047619046, 0.5888095238095239, NA, NA, 3, 0, 27
Cli, 13, 80%, FAST-pw, 0.8000000000000004, 56.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 80%, Fastazi-S, 0.8000000000000004, 56.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 80%, Fastazi-P, 0.8000000000000004, 56.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 80%, Random, 0.8000000000000004, 56.0, 0.32916666666666666, 0.41, NA, NA, 8, 0, 22
Cli, 13, 90%, Ekstazi+random, 0.8999999999999996, 63.0, 0.5544973544973545, 0.5923809523809525, NA, NA, 2, 0, 28
Cli, 13, 90%, FAST-pw, 0.8999999999999996, 63.0, 0.0, 0.0, NA, NA, 30, 0, 0
